ID,Union,Region,County,Type,BoothGroup,BoothDensity,Popn1871_2,MABI71,FABI71,ChABI71,MNotABI71,FNotABI71,ChNotABI71,MABO71,FABO71,ChABO71,MNotABO71,FNotABO71,ChNotABO71,MABI81,FABI81,ChABI81,MNotABI81,FNotABI81,ChNotABI81,MABO81,FABO81,ChABO81,MNotABO81,FNotABO81,ChNotABO81,Popn1881,popratio7181,pauper71,pauper81,paupratio7181,outratio71,outratio81,outratio7181,MABI91,FABI91,ChABI91,MNotABI91,FNotABI91,ChNotABI91,MABO91,FABO91,ChABO91,MNotABO91,FNotABO91,ChNotABO91,Popn1881_2,Popn1891,popratio8191,pauper91,pauper81_2,paupratio8191,outratio91,outratio8191,mfab71I,mfab81I,mfab91I,mfab71O,mfab81O,mfab91O,mfnotab71I,mfnotab81I,mfnotab91I,mfnotab71O,mfnotab81O,mfnotab91O,adultchab71I,adultchab81I,adultchab91I,adultchnotab71I,adultchnotab81I,adultchnotab91I,adultchab71O,adultchab81O,adultchab91O,adultchnotab71O,adultchnotab81O,adultchnotab91O,Popn1871,PopnM1871,PopnF1871,M6571,PropM6571,F6571,PropF6571,PopnM1881,PopnF1881,M6581,PropM6581,F6581,PropF6581,PopnM1891,PopnF1891,M6591,PropM6591,F6591,PropF6591
96.0,IsleofWight,2.0,5.0,2.0,16.0,0.84,66219.0,9.0,27.0,47.0,121.0,51.0,107.0,107.0,266.0,575.0,361.0,617.0,114.0,0.0,17.0,33.0,122.0,62.0,89.0,29.0,170.0,482.0,233.0,488.0,93.0,73633.0,111.1961823645781,0.0362735770700252,0.0246900167044667,68.06612057256801,5.6353591160221,4.628482972136223,82.13288411339768,28.0,25.0,13.0,82.0,38.0,44.0,14.0,184.0,434.0,361.0,650.0,140.0,73633.0,78672.0,106.8433990194614,0.0255872483221477,0.0246900167044667,103.6339854623046,7.752173913043478,167.48843972662496,0.3333333333333333,0.0,1.12,0.4022556390977444,0.1705882352941177,0.0760869565217391,2.372549019607843,1.967741935483871,2.157894736842105,0.5850891410048622,0.4774590163934426,0.5553846153846154,0.7659574468085106,0.5151515151515151,4.076923076923077,1.607476635514019,2.067415730337079,2.727272727272727,0.648695652173913,0.4128630705394191,0.4562211981566821,8.578947368421053,7.752688172043011,7.221428571428572,66219.0,31926.0,34293.0,1674.0,0.0524337530539372,1902.0,0.0554632140670108,34932.0,38701.0,1935.0,0.0553933356234971,2259.0,0.0583705847394124,36482.0,42190.0,2273.0,0.0623046982073351,2657.0,0.0629770087698507
97.0,Lymington,2.0,5.0,2.0,12.0,0.42,12396.0,13.0,19.0,17.0,29.0,8.0,17.0,18.0,74.0,221.0,143.0,289.0,126.0,2.0,1.0,0.0,20.0,10.0,5.0,7.0,33.0,115.0,84.0,191.0,48.0,12651.0,102.0571151984511,0.0785737334624072,0.0407872895423287,51.90957301506224,8.45631067961165,12.578947368421053,148.75219046468064,5.0,7.0,6.0,7.0,7.0,9.0,0.0,25.0,70.0,91.0,199.0,38.0,12651.0,13876.0,109.6830290095645,0.0334390314211588,0.0407872895423287,81.98395087385279,10.317073170731707,82.01857332380854,0.6842105263157895,2.0,0.7142857142857143,0.2432432432432433,0.2121212121212121,0.0,3.625,2.0,1.0,0.4948096885813149,0.4397905759162304,0.457286432160804,1.882352941176471,,2.0,2.176470588235294,6.0,1.555555555555556,0.416289592760181,0.3478260869565217,0.3571428571428572,3.428571428571428,5.729166666666667,7.631578947368421,12396.0,5998.0,6398.0,446.0,0.0743581193731244,428.0,0.0668959049703032,6042.0,6609.0,414.0,0.0685203574975174,457.0,0.0691481313360569,6720.0,7156.0,441.0,0.065625,487.0,0.0680547792062605
98.0,Christchurch,2.0,5.0,3.0,16.0,2.0,16338.0,6.0,4.0,5.0,3.0,5.0,9.0,22.0,56.0,145.0,96.0,175.0,43.0,4.0,4.0,2.0,27.0,9.0,31.0,11.0,50.0,116.0,57.0,138.0,20.0,29455.0,180.2852246296976,0.0348267841841107,0.0159225937871329,45.7193914401015,16.78125,5.090909090909091,30.336888437447097,21.0,19.0,19.0,37.0,10.0,37.0,22.0,50.0,120.0,67.0,176.0,4.0,29455.0,54217.0,184.0672211848583,0.0107346404264345,0.0159225937871329,67.41766178265001,3.06993006993007,60.30219780219781,1.5,1.0,1.105263157894737,0.3928571428571429,0.22,0.44,0.6,3.0,3.7,0.5485714285714286,0.4130434782608696,0.3806818181818182,2.0,4.0,2.105263157894737,0.8888888888888888,1.161290322580645,1.27027027027027,0.5379310344827586,0.5258620689655172,0.6,6.302325581395349,9.75,60.75,16338.0,7242.0,9096.0,384.0,0.0530240265120133,437.0,0.0480430958663149,12419.0,17036.0,563.0,0.0453337627828328,705.0,0.0413829537450106,22849.0,31368.0,1044.0,0.0456912775176156,1478.0,0.0471180821219077
99.0,Ringwood,2.0,5.0,1.0,1.0,0.17,5397.0,7.0,4.0,9.0,14.0,4.0,10.0,6.0,26.0,55.0,76.0,126.0,74.0,4.0,6.0,11.0,13.0,4.0,5.0,5.0,14.0,30.0,39.0,70.0,5.0,5488.0,101.686121919585,0.0761534185658699,0.037536443148688,49.29055563831372,7.5625,3.7906976744186047,50.12492792619643,10.0,5.0,5.0,13.0,3.0,2.0,5.0,8.0,27.0,30.0,52.0,18.0,5488.0,5545.0,101.0386297376093,0.0321009918845807,0.037536443148688,85.51953566144607,3.6842105263157894,97.1908298353245,1.75,0.6666666666666666,2.0,0.2307692307692308,0.3571428571428572,0.625,3.5,3.25,4.333333333333333,0.6031746031746031,0.5571428571428572,0.5769230769230769,1.222222222222222,0.9090909090909091,3.0,1.8,3.4,8.0,0.5818181818181818,0.6333333333333333,0.4814814814814815,2.72972972972973,21.8,4.555555555555555,5397.0,2720.0,2677.0,209.0,0.0768382352941177,173.0,0.0646245797534554,2710.0,2778.0,194.0,0.0715867158671587,186.0,0.0669546436285097,2741.0,2804.0,205.0,0.0747902225465159,208.0,0.0741797432239658
100.0,Fordingbridge,2.0,5.0,1.0,1.0,0.17,6441.0,16.0,17.0,22.0,13.0,6.0,20.0,54.0,83.0,144.0,59.0,110.0,13.0,6.0,14.0,8.0,12.0,5.0,6.0,13.0,27.0,71.0,47.0,95.0,6.0,6234.0,96.7862133209129,0.0864772550846142,0.0497273018928457,57.50333060894418,4.925531914893617,5.078431372549019,103.10422225045525,5.0,6.0,6.0,10.0,6.0,10.0,9.0,38.0,76.0,51.0,118.0,5.0,6234.0,6241.0,100.1122874558871,0.0544784489665118,0.0497273018928457,109.5544035023337,6.906976744186046,136.00610577354763,0.9411764705882353,0.4285714285714286,0.8333333333333334,0.6506024096385542,0.4814814814814815,0.2368421052631579,2.166666666666667,2.4,1.666666666666667,0.5363636363636364,0.4947368421052631,0.4322033898305085,1.5,2.5,1.833333333333333,0.95,2.833333333333334,1.6,0.9513888888888888,0.5633802816901409,0.618421052631579,13.0,23.66666666666667,33.8,6441.0,3261.0,3180.0,204.0,0.062557497700092,218.0,0.0685534591194969,3155.0,3079.0,251.0,0.0795562599049128,226.0,0.0734004546930822,3080.0,3161.0,239.0,0.0775974025974026,258.0,0.0816197405884214
101.0,NewForest,2.0,5.0,1.0,1.0,0.2,13496.0,20.0,14.0,35.0,22.0,2.0,26.0,32.0,62.0,201.0,135.0,265.0,75.0,10.0,6.0,16.0,29.0,8.0,33.0,7.0,46.0,120.0,72.0,173.0,5.0,13221.0,97.96235921754594,0.0658713692946058,0.0397095529838893,60.2834788605815,6.470588235294118,4.147058823529412,64.0909090909091,17.0,7.0,4.0,27.0,11.0,17.0,11.0,43.0,132.0,98.0,204.0,44.0,13221.0,13992.0,105.8316314953483,0.0439536878216124,0.0397095529838893,110.6879441313404,6.409638554216867,154.5586601726053,1.428571428571429,1.666666666666667,2.428571428571428,0.5161290322580645,0.1521739130434783,0.2558139534883721,11.0,3.625,2.454545454545455,0.5094339622641509,0.4161849710982659,0.4803921568627451,0.9714285714285714,1.0,6.0,0.9230769230769231,1.121212121212121,2.235294117647059,0.4676616915422885,0.4416666666666667,0.4090909090909091,5.333333333333333,49.0,6.863636363636363,13496.0,6811.0,6685.0,452.0,0.0663632359418588,436.0,0.0652206432311144,6609.0,6612.0,435.0,0.0658193372673627,457.0,0.0691167574107683,6933.0,7059.0,459.0,0.0662051060147122,511.0,0.0723898569202437
102.0,Southampton,2.0,5.0,3.0,18.0,42.0,48055.0,72.0,89.0,101.0,98.0,60.0,95.0,166.0,491.0,990.0,205.0,580.0,66.0,26.0,48.0,51.0,159.0,102.0,66.0,49.0,201.0,445.0,137.0,415.0,43.0,52989.0,110.2674019352825,0.0626989907397773,0.0328747475891223,52.43265832709163,4.850485436893204,2.853982300884956,58.839106683576944,76.0,61.0,46.0,160.0,102.0,88.0,36.0,191.0,460.0,183.0,558.0,86.0,52989.0,55463.0,104.6688935439431,0.0369074878747994,0.0328747475891223,112.2669847874711,2.8405253283302065,99.52848437250026,0.8089887640449438,0.5416666666666666,1.245901639344262,0.3380855397148676,0.2437810945273632,0.1884816753926702,1.633333333333333,1.558823529411765,1.568627450980392,0.353448275862069,0.3301204819277108,0.3279569892473118,1.594059405940594,1.450980392156863,2.978260869565217,1.663157894736842,3.954545454545455,2.977272727272727,0.6636363636363637,0.5617977528089888,0.4934782608695652,11.89393939393939,12.83720930232558,8.616279069767442,48055.0,22440.0,25615.0,842.0,0.0375222816399287,1192.0,0.0465352332617607,25099.0,27890.0,975.0,0.0388461691700865,1469.0,0.0526712083183937,26461.0,29002.0,1221.0,0.0461433808246098,1711.0,0.0589959313150817
103.0,SouthStoneham,2.0,5.0,3.0,16.0,2.0,32201.0,11.0,11.0,34.0,70.0,39.0,84.0,55.0,176.0,487.0,169.0,368.0,142.0,6.0,17.0,16.0,70.0,47.0,54.0,11.0,106.0,277.0,116.0,264.0,81.0,41275.0,128.1792490916431,0.0511164249557467,0.0258025439127801,50.47799006898135,5.610441767068273,4.071428571428571,72.5687698128643,15.0,11.0,21.0,87.0,48.0,62.0,26.0,131.0,407.0,156.0,392.0,109.0,41275.0,51123.0,123.8594791035736,0.028656377755609,0.0258025439127801,111.060280926081,5.004098360655738,122.90767903364971,1.0,0.3529411764705883,1.363636363636364,0.3125,0.1037735849056604,0.1984732824427481,1.794871794871795,1.48936170212766,1.8125,0.4592391304347826,0.4393939393939394,0.3979591836734694,0.6470588235294118,1.4375,1.238095238095238,1.297619047619048,2.166666666666667,2.17741935483871,0.4743326488706365,0.4223826714801444,0.3857493857493858,3.781690140845071,4.691358024691358,5.027522935779817,32201.0,15332.0,16869.0,682.0,0.0444821288807722,831.0,0.0492619598079317,19868.0,21407.0,903.0,0.0454499698006845,1084.0,0.0506376418928388,24348.0,26775.0,1221.0,0.0501478560867422,1532.0,0.0572175536881419
104.0,Romsey,2.0,5.0,2.0,7.0,0.34,10892.0,1.0,3.0,9.0,27.0,10.0,25.0,40.0,53.0,143.0,131.0,205.0,49.0,9.0,7.0,9.0,28.0,12.0,22.0,11.0,31.0,92.0,65.0,155.0,58.0,10600.0,97.31913330885054,0.0639001101726037,0.0470754716981132,73.67040772066797,8.28,4.735632183908046,57.193625409517466,1.0,0.0,0.0,41.0,12.0,4.0,5.0,32.0,83.0,73.0,155.0,54.0,10600.0,10781.0,101.7075471698113,0.0426676560615898,0.0470754716981132,90.63670425908863,6.931034482758621,146.35922330097088,0.3333333333333333,1.285714285714286,,0.7547169811320755,0.3548387096774194,0.15625,2.7,2.333333333333334,3.416666666666667,0.6390243902439025,0.4193548387096774,0.4709677419354839,0.4444444444444444,1.777777777777778,,1.48,1.818181818181818,13.25,0.6503496503496503,0.4565217391304348,0.4457831325301205,6.857142857142857,3.793103448275862,4.222222222222222,10892.0,5425.0,5467.0,337.0,0.0621198156682028,346.0,0.0632888238522041,5280.0,5320.0,326.0,0.0617424242424242,342.0,0.0642857142857143,5420.0,5361.0,368.0,0.0678966789667897,390.0,0.0727476217123671
105.0,Stockbridge,2.0,5.0,1.0,1.0,0.15,7317.0,9.0,5.0,6.0,32.0,5.0,6.0,16.0,34.0,65.0,103.0,170.0,35.0,3.0,4.0,5.0,39.0,5.0,14.0,3.0,12.0,31.0,30.0,80.0,10.0,6972.0,92.18258849255159,0.0664206642066421,0.0338496844520941,50.96258048065276,6.714285714285714,2.3714285714285714,35.319148936170215,0.0,1.0,1.0,35.0,14.0,11.0,14.0,24.0,114.0,38.0,55.0,5.0,6745.0,6601.0,97.8650852483321,0.0472655658233601,0.0349888806523351,139.6336970001977,4.032258064516129,170.03497862417413,1.8,0.75,0.0,0.4705882352941176,0.25,0.5833333333333334,6.4,7.8,2.5,0.6058823529411764,0.375,0.6909090909090909,2.333333333333334,1.4,1.0,6.166666666666667,3.142857142857143,4.454545454545454,0.7692307692307693,0.4838709677419355,0.3333333333333333,7.8,11.0,18.6,7317.0,3779.0,3538.0,278.0,0.0735644350357237,219.0,0.0618993781797626,3580.0,3392.0,211.0,0.0589385474860335,230.0,0.0678066037735849,3302.0,3299.0,265.0,0.0802543912780133,239.0,0.0724461958169142
106.0,NewWinchester,2.0,5.0,2.0,13.0,0.42,26697.0,33.0,25.0,38.0,37.0,9.0,58.0,69.0,153.0,372.0,278.0,495.0,112.0,9.0,4.0,1.0,57.0,41.0,13.0,13.0,53.0,157.0,80.0,184.0,9.0,28397.0,106.3677566767802,0.0628909615312582,0.0218685072366799,34.77209873124741,7.395,3.968,53.657876943881,5.0,6.0,10.0,95.0,50.0,37.0,27.0,62.0,189.0,124.0,276.0,31.0,28397.0,30686.0,108.0607106384477,0.0297203936648635,0.0218685072366799,135.90499499213,3.4926108374384235,88.01942634673446,1.32,2.25,0.8333333333333334,0.4509803921568628,0.2452830188679245,0.4354838709677419,4.111111111111111,1.390243902439024,1.9,0.5616161616161616,0.4347826086956522,0.4492753623188406,1.526315789473684,13.0,1.1,0.7931034482758621,7.538461538461538,3.918918918918919,0.5967741935483871,0.4203821656050956,0.4708994708994709,6.901785714285714,29.33333333333333,12.90322580645161,26697.0,13357.0,13340.0,651.0,0.0487384891817025,801.0,0.0600449775112444,14105.0,14292.0,713.0,0.0505494505494506,892.0,0.0624125384830675,15297.0,15389.0,841.0,0.0549781002811009,1062.0,0.0690103320553642
107.0,Hursley,2.0,5.0,2.0,13.0,0.42,2572.0,0.0,1.0,2.0,10.0,3.0,12.0,4.0,15.0,19.0,15.0,31.0,1.0,4.0,0.0,0.0,8.0,4.0,11.0,0.0,3.0,9.0,3.0,5.0,0.0,2753.0,107.0373250388802,0.0439346811819596,0.0170722847802397,38.85833314582001,3.0357142857142856,0.7407407407407407,24.40087145969499,1.0,2.0,2.0,4.0,5.0,2.0,7.0,11.0,36.0,6.0,4.0,3.0,2753.0,2952.0,107.2284780239738,0.0281165311653117,0.0170722847802397,164.6910857406447,4.1875,565.3125,0.0,,0.5,0.2666666666666667,0.0,0.6363636363636364,3.333333333333334,2.0,0.8,0.4838709677419355,0.6,1.5,0.5,,1.5,1.083333333333333,1.090909090909091,4.5,1.0,0.3333333333333333,0.5,46.0,,3.333333333333334,2572.0,1310.0,1262.0,90.0,0.0687022900763359,80.0,0.063391442155309,1384.0,1369.0,97.0,0.0700867052023121,94.0,0.068663257852447,1439.0,1513.0,98.0,0.0681028492008339,103.0,0.0680766688697951
108.0,Droxford,2.0,5.0,1.0,2.0,0.23,11250.0,33.0,18.0,30.0,32.0,5.0,25.0,55.0,85.0,191.0,101.0,172.0,23.0,10.0,6.0,3.0,32.0,5.0,21.0,5.0,29.0,80.0,46.0,94.0,14.0,11197.0,99.52888888888889,0.065531914893617,0.0308118245958739,47.0180440261712,4.384615384615385,3.4805194805194803,79.38026885395305,10.0,9.0,12.0,33.0,4.0,6.0,14.0,23.0,69.0,60.0,108.0,26.0,11197.0,11392.0,101.7415379119407,0.0328300561797753,0.0308118245958739,106.5501852304185,4.054054054054054,116.47841871722471,1.833333333333333,1.666666666666667,1.111111111111111,0.6470588235294118,0.1724137931034483,0.6086956521739131,6.4,6.4,8.25,0.5872093023255814,0.4893617021276596,0.5555555555555556,1.7,5.333333333333333,1.583333333333333,1.48,1.761904761904762,6.166666666666667,0.7329842931937173,0.425,0.5362318840579711,11.86956521739131,10.0,6.461538461538462,11750.0,5886.0,5864.0,410.0,0.0696568127760788,370.0,0.0630968622100955,5566.0,5631.0,467.0,0.083902263744161,413.0,0.0733439886343456,5643.0,5749.0,459.0,0.0813397129186603,445.0,0.0774047660462689
109.0,Catherington,2.0,5.0,1.0,2.0,0.23,2769.0,1.0,3.0,2.0,11.0,8.0,1.0,5.0,9.0,29.0,29.0,40.0,5.0,0.0,1.0,2.0,8.0,5.0,5.0,0.0,12.0,26.0,25.0,35.0,1.0,2747.0,99.20548934633442,0.0516431924882629,0.0436840189297415,84.58814574577225,4.5,4.714285714285714,104.76190476190477,0.0,2.0,1.0,5.0,4.0,3.0,7.0,12.0,26.0,19.0,35.0,4.0,2747.0,2990.0,108.8460138332727,0.0394648829431438,0.0436840189297415,90.34169453734671,6.866666666666666,145.65656565656565,0.3333333333333333,0.0,0.0,0.5555555555555556,0.0,0.5833333333333334,1.375,1.6,1.25,0.725,0.7142857142857143,0.5428571428571428,2.0,0.5,2.0,19.0,2.6,3.0,0.4827586206896552,0.4615384615384616,0.7307692307692307,13.8,60.0,13.5,2769.0,1399.0,1370.0,99.0,0.0707648320228735,75.0,0.0547445255474453,1387.0,1360.0,114.0,0.0821917808219178,96.0,0.0705882352941176,1426.0,1564.0,90.0,0.0631136044880785,98.0,0.0626598465473146
110.0,Petersfield,2.0,5.0,1.0,4.0,0.25,9672.0,27.0,19.0,27.0,14.0,5.0,11.0,16.0,39.0,123.0,136.0,217.0,67.0,14.0,6.0,8.0,23.0,5.0,9.0,15.0,36.0,131.0,96.0,151.0,21.0,10255.0,106.0277088502895,0.0724772539288668,0.0502194051682106,69.28988399242984,5.805825242718447,6.923076923076923,119.24363262155904,4.0,5.0,6.0,29.0,7.0,15.0,12.0,30.0,90.0,69.0,128.0,41.0,10255.0,11281.0,110.0048756704047,0.0386490559347576,0.0502194051682106,76.96040167202695,5.606060606060606,80.97643097643098,1.421052631578947,2.333333333333334,0.8,0.4102564102564102,0.4166666666666667,0.4,2.8,4.6,4.142857142857143,0.6267281105990783,0.6357615894039735,0.5390625,1.703703703703704,2.5,1.5,1.727272727272727,3.111111111111111,2.4,0.4471544715447154,0.3893129770992366,0.4666666666666667,5.268656716417911,11.76190476190476,4.804878048780488,9672.0,4858.0,4814.0,333.0,0.068546727048168,313.0,0.0650186954715413,5097.0,5158.0,385.0,0.0755346282126741,338.0,0.0655292749127569,5531.0,5750.0,412.0,0.0744892424516362,394.0,0.0685217391304348
111.0,Alresford,2.0,5.0,1.0,3.0,0.16,7270.0,23.0,10.0,25.0,15.0,12.0,7.0,42.0,63.0,154.0,76.0,133.0,22.0,3.0,2.0,5.0,34.0,16.0,14.0,18.0,28.0,84.0,30.0,53.0,10.0,6967.0,95.8321870701513,0.0800550206327373,0.0426295392564949,53.25030075510618,5.326086956521739,3.0135135135135136,56.580253723110864,6.0,7.0,4.0,24.0,11.0,6.0,11.0,24.0,63.0,21.0,48.0,11.0,6967.0,6628.0,95.13420410506674,0.0356065178032589,0.0426295392564949,83.52545775599486,3.0689655172413794,101.84011133446728,2.3,1.5,0.8571428571428571,0.6666666666666666,0.6428571428571429,0.4583333333333333,1.25,2.125,2.181818181818182,0.5714285714285714,0.5660377358490566,0.4375,1.32,1.0,3.25,3.857142857142857,3.571428571428572,5.833333333333333,0.6818181818181818,0.5476190476190477,0.5555555555555556,9.5,8.3,6.272727272727273,7270.0,3666.0,3604.0,270.0,0.0736497545008183,249.0,0.0690899001109878,3460.0,3507.0,244.0,0.0705202312138728,225.0,0.0641573994867408,3365.0,3263.0,258.0,0.0766716196136701,267.0,0.0818265399938707
112.0,Alton,2.0,5.0,1.0,9.0,0.25,14999.0,15.0,12.0,24.0,59.0,15.0,36.0,76.0,143.0,251.0,164.0,277.0,56.0,1.0,9.0,17.0,55.0,14.0,48.0,48.0,83.0,181.0,86.0,210.0,42.0,15198.0,101.3267551170078,0.0752050136675778,0.0522437162784577,69.4683954309031,6.0062111801242235,4.513888888888889,75.15368263817075,16.0,14.0,11.0,54.0,18.0,41.0,27.0,41.0,115.0,98.0,211.0,35.0,15198.0,15146.0,99.65784971706803,0.0449623663013337,0.0522437162784577,86.0627258246435,3.4220779220779223,75.81218781218782,1.25,0.1111111111111111,1.142857142857143,0.5314685314685315,0.5783132530120482,0.6585365853658537,3.933333333333333,3.928571428571428,3.0,0.592057761732852,0.4095238095238095,0.4644549763033176,1.125,0.5882352941176471,2.727272727272727,2.055555555555555,1.4375,1.75609756097561,0.8725099601593626,0.7237569060773481,0.591304347826087,7.875,7.047619047619047,8.82857142857143,14999.0,7603.0,7396.0,476.0,0.0626068657109036,456.0,0.0616549486208762,7548.0,7650.0,466.0,0.0617382087970323,487.0,0.0636601307189543,7525.0,7621.0,507.0,0.067375415282392,542.0,0.0711192756856056
113.0,HartleyWintney,2.0,5.0,2.0,13.0,0.43,20601.0,27.0,12.0,8.0,30.0,2.0,55.0,102.0,172.0,312.0,150.0,253.0,44.0,18.0,17.0,19.0,35.0,15.0,49.0,68.0,100.0,249.0,94.0,159.0,16.0,21326.0,103.5192466385127,0.0566477355468181,0.0393416486917378,69.44964050544046,7.708955223880597,4.483660130718954,58.16170934330492,19.0,15.0,15.0,43.0,21.0,38.0,72.0,81.0,270.0,133.0,215.0,58.0,21326.0,24521.0,114.9817124636594,0.0399657436483015,0.0393416486917378,101.5863467274943,5.490066225165563,122.44608344757013,2.25,1.058823529411765,1.266666666666667,0.5930232558139535,0.68,0.8888888888888888,15.0,2.333333333333334,2.047619047619047,0.5928853754940712,0.5911949685534591,0.6186046511627907,4.875,1.842105263157895,2.266666666666667,0.5818181818181818,1.020408163265306,1.684210526315789,0.8782051282051282,0.6746987951807228,0.5666666666666667,9.159090909090908,15.8125,6.0,20601.0,11718.0,8883.0,505.0,0.0430960914831883,476.0,0.053585500394011,12008.0,9318.0,548.0,0.0456362425049967,495.0,0.0531229877656149,13417.0,11104.0,649.0,0.0483714690318253,690.0,0.0621397694524496
114.0,Basingstoke,2.0,5.0,1.0,11.0,0.27,18267.0,42.0,19.0,22.0,57.0,13.0,57.0,118.0,153.0,269.0,210.0,379.0,93.0,5.0,10.0,19.0,80.0,26.0,51.0,20.0,44.0,102.0,104.0,219.0,21.0,19274.0,105.5126731264028,0.0790941728804198,0.0363702397011518,45.98346297411687,5.819047619047619,2.670157068062827,45.88649625967216,14.0,16.0,21.0,84.0,30.0,34.0,17.0,42.0,118.0,116.0,211.0,54.0,19274.0,20621.0,106.98868942617,0.0367101498472431,0.0363702397011518,100.9345831891246,2.8040201005025125,105.0133018031333,2.210526315789474,0.5,0.875,0.7712418300653595,0.4545454545454545,0.4047619047619048,4.384615384615385,3.076923076923077,2.8,0.554089709762533,0.4748858447488584,0.5497630331753555,2.772727272727273,0.7894736842105263,1.428571428571429,1.228070175438597,2.07843137254902,3.352941176470588,1.007434944237918,0.6274509803921569,0.5,6.333333333333333,15.38095238095238,6.055555555555555,18105.0,9228.0,8877.0,594.0,0.064369310793238,573.0,0.0645488340655627,9680.0,9594.0,625.0,0.0645661157024793,658.0,0.0685845319991661,10164.0,10457.0,633.0,0.0622786304604486,694.0,0.0663670268719518
115.0,Whitchurch,2.0,5.0,1.0,6.0,0.18,5606.0,4.0,4.0,5.0,21.0,10.0,26.0,20.0,30.0,61.0,100.0,194.0,82.0,2.0,4.0,6.0,16.0,9.0,12.0,4.0,8.0,29.0,20.0,61.0,12.0,5458.0,97.35997145915091,0.0993578308954691,0.0335287651154269,33.74546808565228,6.957142857142857,2.7346938775510203,39.307714872396595,3.0,2.0,6.0,22.0,10.0,24.0,9.0,11.0,54.0,29.0,53.0,0.0,5458.0,5655.0,103.6093807255405,0.0394341290893015,0.0335287651154269,117.6128287264522,2.328358208955224,85.14145689463133,1.0,0.5,1.5,0.6666666666666666,0.5,0.8181818181818182,2.1,1.777777777777778,2.2,0.5154639175257731,0.3278688524590164,0.5471698113207547,1.6,1.0,0.8333333333333334,1.192307692307692,2.083333333333334,1.333333333333333,0.819672131147541,0.4137931034482759,0.3703703703703704,3.585365853658537,6.75,,5606.0,2827.0,2779.0,205.0,0.0725150336045278,212.0,0.0762864339690536,2761.0,2697.0,190.0,0.0688156465048895,192.0,0.0711902113459399,2786.0,2869.0,207.0,0.074300071787509,212.0,0.0738933426280934
116.0,Andover,2.0,5.0,1.0,4.0,0.21,16121.0,35.0,28.0,35.0,50.0,7.0,35.0,59.0,101.0,215.0,197.0,386.0,63.0,10.0,10.0,18.0,41.0,14.0,22.0,24.0,44.0,80.0,117.0,215.0,27.0,15700.0,97.38849947273742,0.0688459351904491,0.0396178343949045,57.54564054553008,5.373684210526315,4.408695652173913,82.04232849295235,14.0,6.0,8.0,34.0,17.0,5.0,12.0,40.0,101.0,100.0,180.0,25.0,15700.0,15561.0,99.11464968152866,0.0348306664096138,0.0396178343949045,87.91663386349458,5.4523809523809526,123.67333521179675,1.25,1.0,2.333333333333334,0.5841584158415841,0.5454545454545454,0.3,7.142857142857143,2.928571428571428,2.0,0.5103626943005182,0.5441860465116279,0.5555555555555556,1.8,1.111111111111111,2.5,1.628571428571429,2.5,10.2,0.7441860465116279,0.85,0.5148514851485149,9.253968253968255,12.2962962962963,11.2,17590.0,8896.0,8694.0,584.0,0.0656474820143885,602.0,0.0692431561996779,7843.0,7857.0,494.0,0.0629861022567895,532.0,0.0677103220058547,7760.0,7801.0,547.0,0.0704896907216495,516.0,0.0661453659787207
117.0,Kingsclere,2.0,5.0,1.0,1.0,0.19,8576.0,11.0,18.0,23.0,18.0,8.0,13.0,37.0,60.0,152.0,123.0,190.0,41.0,1.0,3.0,2.0,30.0,23.0,28.0,5.0,15.0,41.0,47.0,89.0,9.0,8524.0,99.39365671641791,0.0809235074626866,0.0343735335523229,42.47657402661683,6.626373626373627,2.367816091954023,35.73321133794628,3.0,5.0,10.0,40.0,18.0,22.0,12.0,20.0,53.0,34.0,76.0,15.0,8524.0,8647.0,101.4429845143125,0.0356192899271424,0.0343735335523229,103.6241731532292,2.142857142857143,90.49930651872398,0.6111111111111112,0.3333333333333333,0.6,0.6166666666666667,0.3333333333333333,0.6,2.25,1.304347826086957,2.222222222222222,0.6473684210526316,0.5280898876404494,0.4473684210526316,1.260869565217391,2.0,0.8,2.0,1.892857142857143,2.636363636363636,0.6381578947368421,0.4878048780487805,0.6037735849056604,7.634146341463414,15.11111111111111,7.333333333333333,8576.0,4351.0,4225.0,316.0,0.0726269823029189,297.0,0.0702958579881657,4287.0,4237.0,302.0,0.0704455330067646,299.0,0.0705687986783101,4319.0,4328.0,349.0,0.0808057420699236,331.0,0.0764787430683919
